Time[s],XJ3_ACAN_CMX_V0.96::BCS_2_A::BCS_VehSpd[km/h],XJ3_ACAN_CMX_V0.96::EPS_1::EPS_StrngWhlTorq[Nm]
305.656733,50.5125,
305.665615,,0.3
305.666585,50.5125,
305.676737,50.68125,
305.685607,,0.2
305.686586,50.68125,
305.696751,50.68125,
305.70564,,0.1
305.706589,50.68125,
305.716755,50.7375,
305.725604,,0
305.726603,50.7375,
305.736766,50.7375,
305.745848,,-0.1
305.746589,50.68125,
305.756756,50.9625,
305.765596,,0
305.766598,51.24375,
305.77676,51.24375,
305.785595,,0
305.786585,51.24375,
305.796774,51.075,
305.805588,,0
305.806624,50.9625,
305.816754,51.01875,
305.825582,,0.2
305.826589,51.075,
305.836783,51.24375,
305.845831,,0.2
305.846619,51.35625,
305.856724,51.1875,
305.865581,,0.2
305.866583,51.1875,
305.876761,51.1875,
305.885608,,0.1
305.886604,51.24375,
305.896589,51.35625,
305.905573,,0.3
305.906602,51.4125,
305.916766,51.46875,
305.925566,,0.3
305.926618,51.46875,
305.936778,51.46875,
305.945816,,0.4
305.946595,51.46875,
305.956762,51.46875,
305.965556,,0.3
305.966603,51.46875,
305.976745,51.58125,
305.985553,,0.4
305.986606,51.58125,
305.996767,51.58125,
306.00555,,0.3
306.006617,51.58125,
306.016777,51.58125,
306.025548,,0.4
306.026596,51.6375,
306.036761,51.69375,
306.045789,,0.4
306.046621,51.75,
306.056771,51.80625,
306.065567,,0.5
306.066593,51.8625,
306.076771,51.8625,
306.085529,,0.5
306.086636,51.8625,
306.096765,51.91875,
306.105533,,0.5
306.106609,51.975,
306.11677,52.03125,
306.125526,,0.4
306.12664,52.03125,
306.13678,52.03125,
306.145772,,0.3
306.146612,52.03125,
306.156766,52.03125,
306.16552,,0.3
306.166617,52.03125,
306.176769,52.03125,
306.185517,,0.2
306.18662,52.03125,
306.196795,52.0875,
306.205514,,0.2
306.20662,52.0875,
306.216767,52.0875,
306.225511,,0.1
306.226627,52.14375,
306.236778,52.14375,
306.245534,,0
306.246625,52.14375,
306.256753,52.2,
306.265501,,0
306.266627,52.2,
306.276726,52.2,
306.285496,,-0.1
306.286605,52.2,
306.296771,52.2,
306.305492,,-0.2
306.306616,52.36875,
306.316776,52.36875,
306.325489,,-0.2
306.326611,52.425,
306.336777,52.425,
306.345735,,-0.2
306.346618,52.48125,
306.356749,52.59375,
306.365483,,-0.2
306.366601,52.70625,
306.376754,52.7625,
306.385478,,-0.1
306.386606,52.875,
306.396762,52.875,
306.405472,,-0.1
306.40661,52.875,
306.416749,52.875,
306.425502,,-0.1
306.426596,52.93125,
306.436788,52.93125,
306.445713,,-0.1
306.446609,52.9875,
306.456747,52.9875,
306.465463,,-0.1
306.466615,52.9875,
306.476772,52.9875,
306.485462,,-0.1
306.486582,53.04375,
306.496761,53.04375,
306.505454,,-0.1
306.506627,53.15625,
306.516698,53.15625,
306.525456,,0
306.526624,53.15625,
306.536785,53.2125,
306.54545,,-0.1
306.546616,53.2125,
306.556765,53.2125,
306.56544,,-0.1
306.566624,53.2125,
306.576768,53.26875,
306.585442,,-0.1
306.586594,53.26875,
306.596768,53.26875,
306.605462,,-0.1
306.606614,53.26875,
306.616762,53.26875,
306.625431,,-0.1
306.626615,53.26875,
306.636785,53.325,
306.645424,,-0.1
306.64663,53.325,
306.656773,53.38125,
306.665423,,-0.1
306.666593,53.4375,
306.676759,53.4375,
306.685416,,-0.1
306.686628,53.4375,
306.696813,53.4375,
306.705413,,-0.1
306.706612,53.4375,
306.716768,53.49375,
306.72541,,-0.1
306.726614,53.49375,
306.736777,53.49375,
306.745412,,-0.1
306.746594,53.49375,
306.756779,53.49375,
306.765403,,-0.1
306.766611,53.60625,
306.776769,53.60625,
306.785431,,-0.1
306.786618,53.6625,
306.796777,53.6625,
306.805401,,-0.1
306.806609,53.6625,
306.816764,53.71875,
306.825395,,-0.1
306.826613,53.83125,
306.836763,53.83125,
306.845392,,-0.1
306.846606,53.83125,
306.856787,53.8875,
306.865389,,-0.1
306.866596,53.8875,
306.876756,53.8875,
306.885382,,-0.1
306.886624,53.94375,
306.896741,53.94375,
306.905377,,-0.1
306.906609,53.94375,
306.916764,54,
306.92537,,-0.1
306.926636,54,
306.936791,54.05625,
306.945367,,0
306.946632,54.05625,
306.956783,54.05625,
306.965393,,0
306.966635,54.05625,
306.976775,54.05625,
306.98536,,0.1
306.986618,54.05625,
306.99677,54.05625,
307.005355,,0.1
307.00661,54,
307.016758,53.94375,
307.025351,,0
307.026602,53.83125,
307.036786,53.775,
307.045349,,-0.1
307.046623,53.775,
307.056762,53.775,
307.065349,,-0.1
307.066625,53.775,
307.076756,53.775,
307.085342,,0
307.086604,53.775,
307.09679,53.83125,
307.10534,,0
307.106632,53.83125,
307.116775,53.83125,
307.125339,,0
307.12662,53.83125,
307.136788,53.83125,
307.145362,,0
307.146626,53.775,
307.15676,53.71875,
307.165332,,0
307.166614,53.71875,
307.176769,53.71875,
307.185323,,0
307.186621,53.71875,
307.196781,53.71875,
307.205318,,0
307.206625,53.71875,
307.216769,53.6625,
307.225317,,0
307.226619,53.6625,
307.236784,53.6625,
307.245308,,0
307.246647,53.6625,
307.256776,53.6625,
307.265306,,0
307.266611,53.60625,
307.276773,53.55,
307.2853,,-0.1
307.286624,53.49375,
307.296771,53.4375,
307.305301,,0
307.306631,53.4375,
307.316784,53.4375,
307.325324,,0
307.326639,53.49375,
307.336789,53.60625,
307.345291,,0
307.346619,53.6625,
307.356769,53.6625,
307.365287,,-0.1
307.366645,53.60625,
307.376774,53.55,
307.385285,,0
307.386613,53.49375,
307.396779,53.4375,
307.40528,,0
307.406634,53.4375,
307.416782,53.4375,
307.425277,,0
307.426621,53.4375,
307.436788,53.49375,
307.445278,,0
307.446508,53.55,
307.456772,53.55,
307.465271,,0
307.466617,53.55,
307.476763,53.55,
307.485269,,0
307.486638,53.55,
307.496774,53.55,
307.505291,,0
307.506623,53.55,
307.516794,53.49375,
307.525255,,0
307.526655,53.49375,
307.536793,53.49375,
307.545256,,0
307.546633,53.49375,
307.556786,53.49375,
307.565246,,0
307.566625,53.49375,
307.576752,53.49375,
307.585245,,0
307.586628,53.49375,
307.596788,53.55,
307.605239,,-0.1
307.606627,53.60625,
307.616781,53.60625,
307.625237,,-0.2
307.626625,53.60625,
307.636786,53.60625,
307.645228,,-0.4
307.646617,53.60625,
307.656778,53.60625,
307.665226,,-0.9
307.666623,53.60625,
307.676782,53.60625,
307.685249,,-1.9
307.686638,53.60625,
307.696804,53.60625,
307.705214,,-1.8
307.70662,53.60625,
307.716793,53.60625,
307.725211,,-0.4
307.726647,53.60625,
307.736805,53.60625,
307.745206,,-0.5
307.74664,53.60625,
307.756775,53.60625,
307.765212,,-1.3
307.766642,53.55,
307.776766,53.55,
307.785203,,-0.8
307.786627,53.55,
307.796804,53.55,
307.805203,,0.3
307.806639,53.55,
307.81678,53.55,
307.825196,,2.2
307.826602,53.55,
307.836802,53.49375,
307.845187,,2.5
307.846635,53.49375,
307.856757,53.49375,
307.865216,,2.1
307.866634,53.49375,
307.876816,53.49375,
307.88518,,1.7
307.886632,53.49375,
307.896643,53.60625,
307.905177,,1.6
307.906645,53.6625,
307.916786,53.6625,
307.92517,,1.5
307.926614,53.60625,
307.936799,53.55,
307.945172,,0.8
307.946649,53.4375,
307.956782,53.4375,
307.965168,,0
307.966626,53.4375,
307.976784,53.4375,
307.985159,,-1
307.986635,53.4375,
307.99681,53.4375,
308.005159,,-1.3
308.006647,53.49375,
308.016784,53.55,
308.025157,,-1.3
308.026635,53.55,
308.036803,53.55,
308.045177,,-1.6
308.046662,53.55,
308.056794,53.55,
308.06515,,-1.6
308.066638,53.55,
308.076794,53.49375,
308.085145,,-1.4
308.086651,53.49375,
308.096794,53.49375,
308.105146,,-0.7
308.106627,53.49375,
308.116806,53.49375,
308.125142,,0
308.126662,53.49375,
308.136811,53.49375,
308.145133,,1.2
308.146645,53.49375,
308.156795,53.49375,
308.165125,,1.9
308.166647,53.49375,
308.176795,53.49375,
308.185128,,2.1
308.186654,53.49375,
308.196792,53.49375,
308.205122,,2
308.206654,53.55,
308.216798,53.55,
308.225145,,1.2
308.226635,53.55,
308.236812,53.55,
308.24511,,0.8
308.246649,53.55,
308.256786,53.60625,
308.26511,,0
308.266644,53.60625,
308.276783,53.6625,
308.285101,,-0.5
308.286639,53.6625,
308.296799,53.60625,
308.3051,,-1.5
308.306652,53.55,
308.316802,53.55,
308.325093,,-1.7
308.326655,53.55,
308.336811,53.60625,
308.345096,,-1.9
308.346658,53.60625,
308.356793,53.60625,
308.365092,,-1.8
308.366654,53.60625,
308.376791,53.6625,
308.385092,,-1.5
308.38666,53.6625,
308.396654,53.6625,
308.40512,,-1.2
308.406622,53.6625,
308.416779,53.6625,
308.425092,,-0.7
308.426638,53.6625,
308.436818,53.6625,
308.445094,,-0.1
308.446658,53.6625,
308.456787,53.6625,
308.465082,,0.6
308.466632,53.71875,
308.476787,53.71875,
308.48508,,0.8
308.486646,53.71875,
308.496796,53.775,
308.505082,,0.9
308.506666,53.775,
308.516797,53.83125,
308.525073,,0.8
308.526648,53.94375,
308.536808,53.94375,
308.545066,,0
308.546641,53.94375,
308.556786,53.94375,
308.56506,,-0.6
308.566646,53.94375,
308.576807,54,
308.58509,,-1.6
308.586637,54,
308.596801,54,
308.605053,,-2.1
308.606668,54,
308.616805,54,
308.625046,,-2.1
308.626644,54.05625,
308.636839,54,
308.645045,,-1.6
308.646662,54,
308.656807,54.28125,
308.665041,,-1.4
308.66666,54.225,
308.676805,54.28125,
308.685043,,-1.3
308.686639,54.3375,
308.696617,54.28125,
308.705039,,-0.8
308.706644,54.225,
308.716825,54.16875,
308.725026,,-0.1
308.726666,54.05625,
308.736823,54.05625,
308.74502,,0.6
308.746642,54.05625,
308.756801,54.05625,
308.765068,,0.9
308.766654,54.05625,
308.77681,54.05625,
308.785011,,1.2
308.786662,54.05625,
308.796822,54.05625,
308.805011,,1.1
308.806669,54.05625,
308.81683,54.05625,
308.825009,,0.4
308.826655,53.94375,
308.836827,54,
308.845009,,0
308.84667,54.05625,
308.856813,54.05625,
308.865006,,-0.7
308.866662,54.1125,
308.876801,54.05625,
308.884997,,-1.1
308.886667,54.05625,
308.896879,54.05625,
308.904996,,-1.7
308.90667,54.05625,
308.916815,54.05625,
308.924993,,-1.9
308.926683,54.05625,
308.936831,54.1125,
308.945019,,-1.7
308.946666,54.16875,
308.956805,54.16875,
308.964989,,-1.6
308.966672,54.16875,
308.976804,54.225,
308.984987,,-1.2
308.986661,54.28125,
308.996825,54.28125,
309.004987,,-0.8
309.006651,54.28125,
309.01682,54.28125,
309.024981,,0.3
309.026655,54.28125,
309.036809,54.39375,
309.044981,,1
309.046663,54.39375,
309.056796,54.39375,
309.064976,,1.6
309.066649,54.39375,
309.076808,54.39375,
309.084978,,1.5
309.086665,54.39375,
309.096835,54.39375,
309.104972,,1.4
309.106673,54.39375,
309.116824,54.39375,
309.124995,,1.2
309.126675,54.39375,
309.136845,54.45,
309.14497,,0.8
309.146672,54.39375,
309.156804,54.39375,
309.164959,,0.4
309.166667,54.39375,
309.176788,54.39375,
309.184962,,-0.6
309.186652,54.45,
309.1968,54.45,
309.204951,,-1.4
309.206667,54.45,
309.216814,54.45,
309.224947,,-1.9
309.226673,54.45,
309.236831,54.45,
309.244945,,-1.9
309.24667,54.45,
309.256819,54.50625,
309.264937,,-1.6
309.266656,54.50625,
309.276797,54.50625,
309.284943,,-1.5
309.286669,54.50625,
309.296845,54.5625,
309.304962,,-1.1
309.306652,54.5625,
309.316823,54.5625,
309.324929,,-0.4
309.326667,54.5625,
309.336838,54.5625,
309.344924,,0.8
309.346682,54.61875,
309.356806,54.61875,
309.364924,,1.4
309.366648,54.61875,
309.376808,54.61875,
309.384924,,1.8
309.386656,54.61875,
309.396816,54.61875,
309.404916,,1.9
309.406685,54.675,
309.416827,54.675,
309.424915,,1.7
309.426657,54.675,
309.436844,54.675,
309.444905,,1.6
309.446682,54.675,
309.456812,54.675,
309.464906,,1.3
309.466663,54.675,
309.476794,54.675,
309.484925,,0.8
309.486667,54.675,
309.496826,54.675,
309.504899,,-0.1
309.506652,54.73125,
309.516824,54.73125,
309.52499,,-0.8
309.52667,54.73125,
309.536845,54.73125,
309.544887,,-1.3
309.546658,54.73125,
309.556822,54.73125,
309.564885,,-1.1
309.566675,54.7875,
309.576817,54.84375,
309.58488,,-0.4
309.586666,54.9,
309.596827,54.9,
309.604879,,0.2
309.606666,54.9,
309.616808,54.9,
309.624873,,1.3
309.626676,54.9,
309.636825,54.9,
309.644868,,1.8
309.646673,54.9,
309.656845,54.95625,
309.664894,,1.8
309.666657,54.95625,
309.676829,55.06875,
309.684863,,1.5
309.686675,55.125,
309.696888,55.125,
309.704858,,0.7
309.706673,55.18125,
309.716822,55.18125,
309.724859,,0.5
309.72666,55.125,
309.736847,55.125,
309.744854,,0
309.746671,55.18125,
309.756839,55.18125,
309.764845,,-0.6
309.766697,55.18125,
309.776829,55.18125,
309.784843,,-1.4
309.786673,55.18125,
309.796817,55.18125,
309.804834,,-1.6
309.806662,55.125,
309.816803,55.06875,
309.824835,,-1.5
309.826661,55.0125,
309.836847,54.95625,
309.844855,,-1.1
309.846671,54.95625,
309.856816,54.84375,
309.864825,,-0.7
309.866681,54.73125,
309.876838,55.06875,
309.884824,,-0.3
309.886686,55.2375,
309.896839,55.0125,
309.904815,,0.6
309.90667,54.95625,
309.91684,54.95625,
309.924809,,1.3
309.926674,54.9,
309.936837,55.0125,
309.944816,,1.7
309.946685,55.0125,
309.956828,55.0125,
309.964806,,1.5
309.966683,55.0125,
309.976818,55.0125,
309.984802,,1.1
309.986662,54.95625,
309.99685,54.9,
310.004804,,0.7
310.006696,54.95625,
310.016834,55.0125,
310.02483,,0
310.026688,55.125,
310.036838,55.125,
310.044804,,-0.5
310.046688,55.2375,
310.056835,55.35,
310.064794,,-1.5
310.066666,55.35,
310.076839,55.40625,
310.084781,,-1.8
310.086689,55.40625,
310.09685,55.40625,
310.10475,,-1.8
310.106691,55.40625,
310.116837,55.40625,
310.124742,,-1.4
310.126579,55.35,
310.136856,55.35,
310.144744,,-0.7
310.146674,55.35,
310.156839,55.35,
310.164737,,-0.1
310.166687,55.35,
310.17683,55.35,
310.184735,,0.7
310.186701,55.35,
310.196849,55.35,
310.204786,,1.2
310.20666,55.35,
310.216844,55.35,
310.224724,,1.4
310.226686,55.35,
310.236853,55.35,
310.244718,,1.5
310.246691,55.35,
310.256832,55.35,
310.264716,,1.5
310.266686,55.35,
310.276841,55.35,
310.284716,,1.3
310.286684,55.35,
310.296862,55.40625,
310.30471,,0.7
310.306671,55.40625,
310.316842,55.40625,
310.32471,,0
310.326709,55.40625,
310.33686,55.40625,
310.344704,,-1.1
310.346676,55.40625,
310.356842,55.40625,
310.364704,,-1.6
310.36668,55.4625,
310.376824,55.4625,
310.384759,,-1.6
310.386675,55.4625,
310.39685,55.51875,
310.404691,,-1.2
310.406689,55.575,
310.416832,55.575,
310.424694,,-0.7
310.426706,55.575,
310.436852,55.575,
310.444681,,-0.5
310.446688,55.575,
310.456823,55.575,
310.464682,,0.2
310.466694,55.575,
310.476804,55.575,
310.484676,,1
310.486685,55.575,
310.496848,55.575,
310.504677,,1.7
310.506683,55.575,
310.516845,55.575,
310.524665,,1.8
310.526685,55.575,
310.536851,55.575,
310.544663,,1.7
310.546687,55.63125,
310.55683,55.63125,
310.564687,,1.6
310.566681,55.63125,
310.576829,55.63125,
310.584657,,1.4
310.586688,55.63125,
310.596831,55.63125,
310.604652,,1.3
310.606701,55.6875,
310.616826,55.6875,
310.624651,,0.7
310.626684,55.6875,
310.636863,55.6875,
310.644653,,0.1
310.646683,55.6875,
310.656831,55.6875,
310.664646,,-0.3
310.666679,55.6875,
310.676856,55.6875,
310.684644,,-0.3
310.686668,55.6875,
310.69673,55.6875,
310.704636,,-0.2
310.706692,55.6875,
310.716831,55.6875,
310.724631,,-0.1
310.726702,55.6875,
310.736861,55.6875,
310.744655,,-0.4
310.746704,55.74375,
310.756831,55.74375,
310.764622,,-0.5
310.766681,55.74375,
310.776847,55.74375,
310.784618,,-0.4
310.786697,55.74375,
310.796834,55.74375,
310.804614,,-0.2
310.806688,55.74375,
310.816835,55.74375,
310.824613,,0
310.826669,55.74375,
310.836837,55.74375,
310.844609,,-0.1
310.846698,55.74375,
310.856861,55.8,
310.864608,,-0.2
310.866686,55.8,
310.876837,55.8,
310.8846,,-0.4
310.886704,55.85625,
310.896742,55.85625,
310.904594,,-0.4
310.906677,55.85625,
310.916856,55.9125,
310.92462,,-0.4
310.926696,55.9125,
310.936883,55.9125,
310.944589,,-0.4
310.946671,55.9125,
310.956839,55.9125,
310.964587,,-0.5
310.96666,55.9125,
310.976834,55.9125,
310.984588,,-0.5
310.986673,55.9125,
310.996864,55.9125,
311.004581,,-0.5
311.006699,55.9125,
311.016838,55.9125,
311.024574,,-0.6
311.026698,55.9125,
311.036856,55.9125,
311.044565,,-0.5
311.04669,55.9125,
311.056847,55.96875,
311.064569,,-0.5
311.066696,55.96875,
311.076847,55.96875,
311.084557,,-0.4
311.086692,56.025,
311.096853,56.025,
311.104586,,-0.4
311.106672,56.025,
311.116832,56.025,
311.124556,,-0.3
311.126696,56.025,
311.136843,56.025,
311.14455,,-0.1
311.146691,56.025,
311.156838,56.08125,
311.164548,,-0.1
311.166664,56.08125,
311.176842,56.08125,
311.184541,,-0.1
311.186693,56.08125,
311.196852,56.08125,
311.20454,,-0.1
311.206692,56.08125,
311.216844,56.08125,
311.224539,,-0.2
311.226665,56.08125,
311.236869,56.1375,
311.244531,,-0.1
311.24669,56.1375,
311.256824,56.1375,
311.264529,,0
311.266685,56.1375,
311.276827,56.1375,
311.284555,,0
311.286677,56.1375,
311.296807,56.1375,
311.304523,,-0.1
311.306697,56.1375,
311.316841,56.08125,
311.32452,,-0.1
311.326697,56.08125,
311.336872,56.08125,
311.344513,,-0.1
311.34668,56.08125,
311.356852,56.08125,
311.364506,,0
311.366709,56.025,
311.376856,56.025,
311.384507,,-0.1
311.386695,56.025,
311.396848,56.025,
311.404499,,-0.1
311.406696,56.025,
311.416837,56.025,
311.424498,,-0.1
311.426677,56.025,
311.436844,56.025,
311.444494,,-0.1
311.446735,56.025,
311.456849,56.025,
311.464517,,-0.1
311.466662,56.025,
311.476867,56.025,
311.484483,,0
311.486704,56.025,
311.496852,56.025,
311.504479,,-0.1
311.506673,56.025,
311.516845,56.025,
311.524476,,-0.1
311.5267,56.025,
311.536854,56.08125,
311.544477,,-0.1
311.546704,56.08125,
311.556842,56.08125,
311.56447,,-0.1
311.566702,56.08125,
311.576835,56.025,
311.584468,,-0.1
311.586712,55.96875,
311.596859,55.9125,
311.604466,,-0.1
311.606708,55.9125,
311.616865,55.9125,
311.62446,,0
311.626696,56.025,
311.636861,56.1375,
311.644486,,-0.1
311.646691,56.1375,
311.656868,56.1375,
311.664451,,-0.1
311.666691,56.1375,
311.67686,56.08125,
311.684446,,-0.1
311.686718,56.08125,
311.69675,56.025,
311.704444,,-0.1
311.706694,55.96875,
311.716842,55.96875,
311.724437,,-0.1
311.726697,55.96875,
311.73687,55.96875,
311.744436,,-0.1
311.746708,55.96875,
311.756846,55.96875,
311.764434,,-0.1
311.766675,55.96875,
311.776854,55.96875,
311.784426,,-0.1
311.786674,55.96875,
311.796872,55.96875,
311.804424,,-0.1
311.806711,55.9125,
311.816846,55.9125,
311.824445,,-0.1
311.826707,55.9125,
311.836861,55.85625,
311.844414,,-0.1
311.846717,55.85625,
311.856844,55.85625,
311.864413,,0
311.866717,55.85625,
311.876862,55.85625,
311.884407,,-0.1
311.886713,55.85625,
311.896877,55.85625,
311.904404,,-0.1
311.906711,55.85625,
311.916846,55.85625,
311.924403,,-0.1
311.926712,55.85625,
311.936883,55.8,
311.944398,,0
311.946711,55.85625,
311.956843,55.85625,
311.964395,,-0.1
311.966704,55.85625,
311.976841,55.85625,
311.98439,,-0.1
311.986702,55.85625,
311.99687,55.85625,
312.004414,,-0.1
312.006704,55.85625,
312.016854,55.85625,
312.024382,,0
